"id","date","Temperature","Humidity","Light","CO2","HumidityRatio","Occupancy"
1569,"02/05/15 19:59",21.2,19.39,0,495,0.003012003,0
6373,"02/09/15 4:02",19.39,26.7,0,467,0.003712727,0
3064,"02/06/15 20:54",20.2,19.2,0,452,0.002803345,0
2074,"02/03/15 22:33",20.87,25.58,0,577.2,0.003899304,0
16547,"02/17/15 10:51",21.315,31.5,433.5,999,0.004943012,1
13629,"02/15/15 10:13",21.79,28.89,158.25,645.5,0.004665118,0
17171,"02/17/15 21:15",20.89,33.29,0,1564,0.005090501,0
1516,"02/03/15 13:14",23.29,25.89,193,990.1666667,0.004578883,0
13900,"02/15/15 14:44",21.89,30.7,45.5,681.25,0.004990351,0
16408,"02/17/15 8:31",20.6,30.39,0,796,0.004560932,0
10112,"02/12/15 23:36",21,26.39,0,570,0.004056083,0
16184,"02/17/15 4:47",20.39,30.39,0,732,0.004501785,0
1071,"02/03/15 5:50",20.29,22.675,0,435.75,0.003332012,0
13657,"02/15/15 10:40",22,28.945,191,636.75,0.004734831,0
738,"02/03/15 0:16",20.575,22.2,0,449.75,0.003320056,0
1986,"02/03/15 21:04",21.1,26.55,0,652.25,0.004106154,0
1206,"02/05/15 13:56",22.29,26,476.5,819,0.004326082,0
2538,"02/06/15 12:08",21.7,20.39,494,791,0.003267184,1
3282,"02/07/15 0:32",20,18.7,0,440,0.002696288,0
15885,"02/16/15 23:49",20.13333333,30.5,0,717.3333333,0.004446565,0
8592,"02/11/15 22:15",20.7,29.35,0,485,0.004431164,0
994,"02/05/15 10:24",22.05,26.575,469,1039,0.004357799,0
1755,"02/05/15 23:05",20.5,21.29,0,444.5,0.003168499,0
6804,"02/09/15 11:13",21.16666667,32.99666667,469,1377.333333,0.005132512,1
7272,"02/09/15 19:01",21.1,36.145,0,1287,0.00560346,0
12556,"02/14/15 16:20",20.06666667,35.86333333,13,519.3333333,0.005213323,0
14299,"02/15/15 21:23",20.34,31.79,0,698.5,0.004696107,0
10073,"02/12/15 22:57",21,26.695,0,563,0.00410327,0
7290,"02/09/15 19:20",20.89,35.9,0,1200,0.005493131,0
16699,"02/17/15 13:23",21.7,33.06,37,1114.333333,0.005314703,0
2303,"02/06/15 8:12",20.79,19.4725,419,546.25,0.00294924,1
3101,"02/06/15 21:30",20.2,19,0,441.5,0.002774013,0
4805,"02/08/15 1:54",19.5,30.6,0,436,0.004288193,0
14466,"02/16/15 0:10",20.29,29.5,0,723,0.004341923,0
7107,"02/09/15 16:17",22.05,38.69,438,1962.75,0.006364759,1
14281,"02/15/15 21:04",20.39,32,0,692.6666667,0.004742099,0
10426,"02/13/15 4:50",20.89,24.2,0,572.5,0.003692263,0
14417,"02/15/15 23:21",20.29,30.15,0,731,0.004438275,0
1941,"02/06/15 2:10",20.55,19.6,0,433,0.002924855,0
13168,"02/15/15 2:31",20,34.09,0,547,0.004932917,0
7901,"02/10/15 5:31",20.1,33,0,452.5,0.004803862,0
3856,"02/07/15 10:06",21.2,18.6,270,461.6666667,0.002888716,0
1949,"02/06/15 2:19",20.56666667,19.53333333,0,436.6666667,0.002917872,0
2338,"02/04/15 2:57",20.7,24.89,0,483.3333333,0.003753745,0
3302,"02/07/15 0:52",20,18.7,0,437,0.002696288,0
6932,"02/09/15 13:21",21.315,33.045,13,1196.25,0.005187477,0
6585,"02/09/15 7:34",19.39,26.1,0,465.5,0.003628808,0
1549,"02/05/15 19:38",21.15,19.65,0,520,0.003043188,0
9138,"02/12/15 7:21",20.5,22.6,0,741.5,0.003364515,0
8426,"02/11/15 19:30",21.1,30.29,0,526,0.004688933,0
15104,"02/16/15 10:47",21.39,27.525,460.25,980.5,0.004334947,1
16731,"02/17/15 13:54",21.79,33.93333333,444,1174,0.005486692,1
1379,"02/03/15 10:58",21.89,28.33,518.2,1190.4,0.004602252,1
6367,"02/09/15 3:56",19.39,26.7,0,473,0.003712727,0
5489,"02/08/15 13:19",20.7,28.1,252,429,0.004241156,0
14465,"02/16/15 0:08",20.29,29.46333333,0,727.6666667,0.004336488,0
13738,"02/15/15 12:02",22.6,28.7,211.5,630.75,0.004870401,0
749,"02/05/15 6:19",20.89,23.1,0,451.3333333,0.003523482,0
8867,"02/12/15 2:51",20.6,25.39,0,546.5,0.003805941,0
6662,"02/09/15 8:51",19.575,27.6,405,501.5,0.003883346,1
6788,"02/09/15 10:58",21.1,32.96666667,454,1339.666667,0.005106686,1
14373,"02/15/15 22:37",20.26,30.85666667,0,724.6666667,0.004534582,0
1938,"02/03/15 20:17",21.2,27.29,0,725.4,0.004247552,0
9323,"02/12/15 10:27",23.5,22.63333333,743,795.3333333,0.004050546,1
10023,"02/12/15 22:07",21,27.09,0,568,0.004164392,0
8710,"02/12/15 0:14",20.6,26.76333333,0,506,0.00401313,0
12383,"02/14/15 13:27",20.65,34.975,47,500.25,0.005271222,0
14116,"02/15/15 18:20",20.5,32.79,0,685,0.004893459,0
10640,"02/13/15 8:23",20.84,25.65,18.5,514,0.003902785,0
1798,"02/03/15 17:57",22.6,30.4725,419,1238.75,0.005173697,1
13004,"02/14/15 23:48",20,35.7,0,540,0.005167824,0
14144,"02/15/15 18:48",20.5,32.79,0,646.6666667,0.004893459,0
15575,"02/16/15 18:39",21.5,30.2,0,878,0.004791887,0
7382,"02/09/15 20:51",20.5,34.09,0,788.5,0.005089054,0
3009,"02/06/15 19:59",20.39,19.29,0,474,0.002849966,0
7635,"02/10/15 1:05",20.29,33,0,470,0.004861092,0
9919,"02/12/15 20:23",21.2,28.09,0,561,0.004372944,0
17602,"02/18/15 4:25",20.79,26.075,0,1464.75,0.003955592,0
470,"02/05/15 1:40",21.2,25.1,0,443,0.00390455,0
143,"02/04/15 20:12",21.745,27,0,529,0.004345735,0
8289,"02/11/15 17:12",21.945,30.445,433,805,0.004965344,1
15058,"02/16/15 10:01",21.7,26.99666667,528.3333333,995.3333333,0.004333175,1
5640,"02/08/15 15:49",19.89,26.5,30.75,422.5,0.0038017,0
4413,"02/07/15 19:23",20.1,24.1,0,438.5,0.003500982,0
12009,"02/14/15 7:13",19.575,38.5225,0,502.6666667,0.005433577,0
7543,"02/09/15 23:32",20.39,32.9,0,523,0.004876516,0
14679,"02/16/15 3:42",20.39,26.5,0,857.5,0.003921911,0
13057,"02/15/15 0:40",19.945,35.4,0,540.5,0.005106465,0
5852,"02/08/15 19:21",19.29,27.6,0,438,0.003814675,0
10950,"02/13/15 13:34",23.79,25.42666667,209,543.3333333,0.004634959,0
9980,"02/12/15 21:23",21.15,27.09,0,565.5,0.004203204,0
157,"02/02/15 14:36",23.6,26.89,454,891,0.004847594,1
3519,"02/07/15 4:28",19.79,19.29,0,439.5,0.002745599,0
1412,"02/05/15 17:22",22.29,25.15,433,967.5,0.004183701,1
16943,"02/17/15 17:26",22.15,34.645,434.5,1588.75,0.005728366,1
1655,"02/05/15 21:24",20.89,20.1,0,469.5,0.003063633,0
13254,"02/15/15 3:58",20.1,33,0,554,0.004803862,0
2166,"02/04/15 0:04",20.84,24.8925,0,544.75,0.003786825,0
3218,"02/06/15 23:28",20,18.79,0,436,0.002709321,0
10151,"02/13/15 0:15",21,25.05,0,568.5,0.003848854,0
14931,"02/16/15 7:54",20.39,24.39,0,823,0.003607827,0
10415,"02/13/15 4:38",20.89,24.29,0,580.5,0.003706077,0
2687,"02/06/15 14:37",22.15,20.5,555,790,0.003376868,1
3942,"02/07/15 11:31",22.6,17.55,349.75,456,0.002969209,0
3298,"02/07/15 0:48",20,18.7,0,433.5,0.002696288,0
1666,"02/03/15 15:45",22.89,30.79,454,1364.2,0.005321616,1
3398,"02/07/15 2:28",19.89,19,0,440.6666667,0.00272104,0
3880,"02/07/15 10:30",21.7,18.29,305,460.75,0.002929106,0
16308,"02/17/15 6:52",20.53333333,30.35666667,0,753.3333333,0.004537063,0
10322,"02/13/15 3:06",20.89,24.73,0,583.3333333,0.003773617,0
4671,"02/07/15 23:41",19.6,29.1,0,438,0.004102197,0
317,"02/02/15 17:16",22.58,25.06,433,812.8,0.004243281,1
5541,"02/08/15 14:10",20.675,26.39,142.25,424.5,0.003975245,0
2360,"02/04/15 3:19",20.7,24.79,0,481.6666667,0.003738573,0
2086,"02/03/15 22:45",20.89,25.39,0,568,0.003874956,0
10451,"02/13/15 5:15",20.89,25.5,0,573,0.003891849,0
9148,"02/12/15 7:32",20.6,22.29,0,697,0.003338759,0
3964,"02/07/15 11:54",22.79,17.6,357.5,455.75,0.003012401,0
4782,"02/08/15 1:32",19.53333333,30.1,0,439.6666667,0.004226459,0
8164,"02/11/15 15:08",21.865,31.7225,449.5,1072.333333,0.005150007,1
16957,"02/17/15 17:41",22.2,34.4,433,1750,0.005704995,1
15176,"02/16/15 12:00",21.5,28.2,454,958.6666667,0.004472261,1
8663,"02/11/15 23:26",20.6,27.56333333,0,497.6666667,0.004133887,0
12846,"02/14/15 21:10",20,35.26,0,534.3333333,0.005103608,0
16873,"02/17/15 16:17",22.23,34.33333333,439,1487.333333,0.005704344,1
14505,"02/16/15 0:49",20.29,28.79,0,786,0.00423671,0
12073,"02/14/15 8:17",19.79,37.09,0,505.3333333,0.005300713,0
7570,"02/10/15 0:00",20.39,32.95,0,498.5,0.004883985,0
1727,"02/05/15 22:37",20.56666667,21.03333333,0,456,0.003143073,0
14369,"02/15/15 22:33",20.245,30.84,0,728,0.004527884,0
10516,"02/13/15 6:20",20.65,25.59,0,547,0.003848021,0
7545,"02/09/15 23:35",20.39,33,0,520,0.004891455,0
697,"02/02/15 23:36",20.65,22.245,0,452.5,0.003342324,0
949,"02/05/15 9:39",22.1,25.79333333,459,1015,0.004241746,1
3327,"02/07/15 1:17",20,18.7,0,441,0.002696288,0
6311,"02/09/15 3:01",19.39,26.7,0,470,0.003712727,0
15040,"02/16/15 9:43",21.29,27.22,498.25,992.25,0.004260202,1
15582,"02/16/15 18:46",21.29,30.15,0,846,0.004722257,0
1158,"02/03/15 7:17",20.2,22.89,0,445.3333333,0.00334501,0
174,"02/04/15 20:44",21.6,26.5,0,515,0.004226803,0
10425,"02/13/15 4:49",20.84,24.495,0,573.5,0.003725993,0
16605,"02/17/15 11:49",21.5,32.7,444,1135.75,0.005191877,1
3122,"02/06/15 21:52",20.2,18.89,0,441,0.002757882,0
13116,"02/15/15 1:40",20,34.9,0,537,0.005051078,0
15651,"02/16/15 19:54",20.7,30.39,0,752,0.004589338,0
16037,"02/17/15 2:21",19.89,30.39,0,731.5,0.004363676,0
8677,"02/11/15 23:41",20.6,27.22666667,0,495.6666667,0.004083063,0
15362,"02/16/15 15:06",21.745,28.84,454,900,0.0046441,1
534,"02/02/15 20:53",20.89,23.125,0,493.75,0.003527317,0
3459,"02/07/15 3:29",19.79,19.15,0,440,0.002725585,0
822,"02/03/15 1:40",20.6,22.1,0,446.3333333,0.003310148,0
732,"02/05/15 6:02",20.85666667,23.26,0,449.5,0.003540716,0
6917,"02/09/15 13:07",21.5,33.29,471,1255.333333,0.005286349,1
2323,"02/04/15 2:42",20.7,25,0,492.25,0.003770435,0
3854,"02/07/15 10:04",21.13333333,18.6,269,460.6666667,0.002876863,0
7800,"02/10/15 3:49",20.2,32.9,0,451,0.004819147,0
13049,"02/15/15 0:33",20,35.4,0,546,0.005124039,0
5823,"02/08/15 18:53",19.29,27.6,0,427,0.003814675,0
13612,"02/15/15 9:55",21.79,28.7,360,639,0.004634208,0
13452,"02/15/15 7:15",20,31.79,0,590,0.004597641,0
12379,"02/14/15 13:23",20.675,34.7675,40.5,498.75,0.005247833,0
8302,"02/11/15 17:25",21.89,30.13333333,428.3333333,773.3333333,0.004897513,1
2758,"02/04/15 9:56",23.2,25.5,722,1011.4,0.004484778,1
5850,"02/08/15 19:20",19.29,27.6,0,428.5,0.003814675,0
14306,"02/15/15 21:29",20.39,31.7,0,708.5,0.004697306,0
12170,"02/14/15 9:53",20.05,36.345,6,505,0.00527844,0
4511,"02/07/15 21:01",19.89,26.29,0,438,0.003771391,0
15009,"02/16/15 9:13",20.89,26.65,421.5,957.5,0.004068512,1
10041,"02/12/15 22:25",21,26.65,0,563.5,0.004096308,0
2845,"02/06/15 17:15",21.84,21.65,436.5,918.75,0.003500188,1
1523,"02/03/15 13:21",23.245,25.7,174.5,951.5,0.004532606,0
1337,"02/05/15 16:07",22.39,26.96333333,444,1067.333333,0.004515109,1
9705,"02/12/15 16:49",22.15,27.4425,444,603,0.0045288,1
17537,"02/18/15 3:21",20.79,26.39,0,1363,0.004003685,0
2119,"02/06/15 5:09",20.39,18.7,0,425.5,0.002762411,0
11012,"02/13/15 14:36",23.29,27.2425,563,560,0.004819939,1
11644,"02/14/15 1:08",19.89,35.2,0,501,0.005059959,0
16915,"02/17/15 16:59",22.1,34.425,429,1503.75,0.005674184,1
8829,"02/12/15 2:12",20.6,25.195,0,552,0.003776533,0
7037,"02/09/15 15:07",21.89,36.76,453,1661.666667,0.005984896,1
533,"02/05/15 2:43",21.1,24.89,0,435.5,0.003847834,0
14198,"02/15/15 19:41",20.42666667,32.62666667,0,658,0.004846733,0
12941,"02/14/15 22:45",19.89,35.9,0,538,0.005161418,0
8821,"02/12/15 2:05",20.6,25.39666667,0,555,0.003806946,0
17061,"02/17/15 19:25",21.2,34.2,0,1466,0.00533228,0
9532,"02/12/15 13:56",24,24.16666667,177,663.6666667,0.00446,0
15540,"02/16/15 18:04",21.89,30.39,411.5,978,0.00493956,1
9668,"02/12/15 16:12",22.365,26.29,466.75,539.25,0.004394824,1
2672,"02/04/15 8:31",20.945,25.39,444,697.3333333,0.003888169,1
11649,"02/14/15 1:13",19.89,35.4,0,501,0.005088944,0
2385,"02/06/15 9:35",21.1,21.05,454.75,777.5,0.003251092,1
1011,"02/03/15 4:50",20.39,22.5,0,436.25,0.003326758,0
13509,"02/15/15 8:12",20.1,30.89,6,604.5,0.004494486,0
2399,"02/06/15 9:49",21.29,21,450.75,812.5,0.003281574,1
5899,"02/08/15 20:09",19.39,27.6,0,434.5,0.003838647,0
1232,"02/03/15 8:31",20.79,24.79,433,666.3333333,0.003759479,1
15119,"02/16/15 11:03",21.5,28.22666667,462.3333333,1044.666667,0.004476521,1
7050,"02/09/15 15:20",21.89,37.06,444,1722.666667,0.006034213,1
2288,"02/06/15 7:58",20.39,19.22,412.2,496.25,0.002839577,1
14563,"02/16/15 1:46",20.39,27.89,0,858,0.004128992,0
2226,"02/06/15 6:55",20.2,18.6,0,438,0.002715358,0
2721,"02/06/15 15:10",22.2,21.575,512.75,910.75,0.003565866,1
14800,"02/16/15 5:44",20.5,25.29,0,798,0.003767407,0
221,"02/02/15 15:40",23.2,28.62,469,1130.4,0.005037948,1
2072,"02/03/15 22:31",20.89,25.6,0,575.6666667,0.003907207,0
15872,"02/16/15 23:36",20.2,30.6,0,717,0.004479819,0
5024,"02/08/15 5:34",19.245,31.55,0,439,0.004352144,0
16840,"02/17/15 15:43",22.2,34.06,471,1369.333333,0.005648096,1
6624,"02/09/15 8:13",19.5,26.65,0,470.5,0.003731331,0
4817,"02/08/15 2:06",19.39,30.6,0,440,0.004258748,0
17767,"02/18/15 7:11",20.7675,27,0,1496.75,0.00409113,0
16815,"02/17/15 15:19",22.175,34.0225,452,1393,0.005633159,1
12949,"02/14/15 22:53",20,35.79,0,532,0.005180961,0
17760,"02/18/15 7:04",20.79,26.89,0,1515,0.004080039,0
14644,"02/16/15 3:08",20.39,26.89,0,867,0.003979999,0
4019,"02/07/15 12:49",23.1,17.1,293.5,449.75,0.002982141,0
1616,"02/03/15 14:55",23.2,29.2,464,1192,0.005140889,1
1643,"02/03/15 15:22",23,30.23,462.3333333,1285.166667,0.005259225,1
12537,"02/14/15 16:01",19.89,36,33.5,515,0.005175915,0
6029,"02/08/15 22:19",19.5,27.7,0,456,0.003879261,0
8476,"02/11/15 20:19",21,29.6,0,502,0.004553064,0
2400,"02/06/15 9:49",21.29,21.03333333,454.6666667,813.6666667,0.00328681,1
1044,"02/03/15 5:23",20.315,22.6,0,433.25,0.003326094,0
16134,"02/17/15 3:58",20.245,30.445,0,733.5,0.004469474,0
10808,"02/13/15 11:12",23.6,25.4725,785,706.6666667,0.004590169,1
2538,"02/04/15 6:16",20.6,24.2,0,463.25,0.003626521,0
10918,"02/13/15 13:01",23.865,25.575,265,614.5,0.004683439,0
13231,"02/15/15 3:35",20.1,33.43333333,0,548.6666667,0.004867436,0
2763,"02/04/15 10:01",23.365,25.6,729,1040.5,0.004547919,1
5579,"02/08/15 14:49",20.39,26.2,72.33333333,421.6666667,0.003877236,0
6937,"02/09/15 13:27",21.29,33,13,1159,0.005172352,0
11681,"02/14/15 1:45",19.89,35.79,0,503,0.005145472,0
7398,"02/09/15 21:08",20.5,34,0,755,0.005075509,0
9501,"02/12/15 13:25",24.2,23.7,630,734,0.004426464,0
6466,"02/09/15 5:36",19.5,26.7,0,466,0.003738374,0
11949,"02/14/15 6:13",19.6,38.7,0,501,0.005467394,0
1599,"02/05/15 20:29",21.2,19.39,0,483.25,0.003012003,0
13491,"02/15/15 7:54",20,31.2,0,602.5,0.004511693,0
13911,"02/15/15 14:55",21.79,30.865,82,660.25,0.004986595,0
5824,"02/08/15 18:53",19.245,27.6,0,429,0.003803931,0
1974,"02/03/15 20:53",21.125,26.6,0,671.5,0.004120301,0
14662,"02/16/15 3:26",20.445,26.65,0,871,0.003957754,0
4675,"02/07/15 23:44",19.65,29.245,0,438,0.004135684,0
1857,"02/06/15 0:47",20.245,20.84,0,443,0.003052493,0
15854,"02/16/15 23:18",20.2,30.6,0,712,0.004479819,0
2168,"02/04/15 0:07",20.865,24.865,0,552.75,0.003788476,0
16409,"02/17/15 8:32",20.6,30.39,0,796,0.004560932,0
13956,"02/15/15 15:40",21.6,31.2,62,656.3333333,0.004982468,0
2680,"02/06/15 14:30",22.06666667,20.06666667,562,766,0.003288276,1
1890,"02/03/15 19:28",21.5,28.1,0,845,0.004456289,0
8275,"02/11/15 16:59",21.945,30.5,433,803.5,0.004974386,1
8240,"02/11/15 16:24",21.89,30.295,438,777,0.004923997,1
4637,"02/07/15 23:06",19.7,28.945,0,441.5,0.004105793,0
11514,"02/13/15 22:58",20.13333333,31.89,0,508.3333333,0.004650727,0
9572,"02/12/15 14:36",23.6,24.6,88,600.5,0.004431823,0
6634,"02/09/15 8:23",19.5,26.79,0,467.5,0.003751051,0
15786,"02/16/15 22:09",20.39,30.1,0,714.5,0.004458518,0
9576,"02/12/15 14:39",23.39,24.84,107,582,0.004418655,0
2723,"02/04/15 9:22",22,26.12,578.8,939,0.004269545,1
11250,"02/13/15 18:34",21.29,32.59,0,545,0.005107562,0
16594,"02/17/15 11:38",21.39,32.5225,444,1076.25,0.005128499,1
13991,"02/15/15 16:14",21.29,31.7675,31,659,0.004977627,0
3203,"02/06/15 23:12",19.92666667,18.79,0,439.6666667,0.002696985,0
7321,"02/09/15 19:51",20.66666667,35.26,0,1039.666667,0.005320051,0
10367,"02/13/15 3:51",20.92666667,24.26333333,0,585.3333333,0.003710392,0
16450,"02/17/15 9:14",20.9725,31.1475,423.6666667,864.3333333,0.004784777,1
671,"02/02/15 23:10",20.7,22.29,0,455.75,0.003359512,0
11847,"02/14/15 4:31",19.6,36.59,0,505.5,0.005166825,0
367,"02/04/15 23:57",21.23,25.23,0,454,0.003932179,0
2887,"02/06/15 17:57",21.65,20.9175,433,790.5,0.003341874,1
4015,"02/07/15 12:45",23.1,17.2,291,444,0.002999664,0
11450,"02/13/15 21:53",20.29,31.29,0,511,0.004607333,0
10492,"02/13/15 5:55",20.7,25.5,0,558,0.00384631,0
3422,"02/07/15 2:51",19.89,19.05,0,441,0.002728232,0
8282,"02/11/15 17:06",21.9725,30.4725,433,796.25,0.004978278,1
12729,"02/14/15 19:13",19.79,35.4,0,523,0.005057224,0
13245,"02/15/15 3:49",20.1,33.16333333,0,555.3333333,0.004827823,0
200,"02/02/15 15:19",23.39,28.32333333,464,1086,0.00504331,1
2585,"02/06/15 12:55",21.7,20.075,60.25,755,0.003216449,0
2533,"02/06/15 12:03",21.7,20.39,479,806.6666667,0.003267184,1
3129,"02/06/15 21:59",20.1,18.89,0,444,0.002740796,0
12236,"02/14/15 10:59",20.73,35.66333333,213.3333333,512,0.005402655,0
12814,"02/14/15 20:38",19.89,35.4,0,528,0.005088944,0
2951,"02/06/15 19:01",20.945,19.7,0,572.5,0.003012594,0
8465,"02/11/15 20:09",21,30.06,0,517.3333333,0.004624348,0
446,"02/05/15 1:15",21.15,25.245,0,449.5,0.003915138,0
311,"02/02/15 17:10",22.56,25.02,433,830.75,0.004231284,1
1492,"02/05/15 18:42",21.32333333,22.53333333,0,664.3333333,0.003529786,0
8992,"02/12/15 4:56",20.6,23.65,0,556.5,0.00354363,0
6047,"02/08/15 22:37",19.5,27.7,0,453,0.003879261,0
16564,"02/17/15 11:08",21.39,32.33333333,441,1046,0.005098424,1
13488,"02/15/15 7:52",20.1,31.2675,0,604,0.004549814,0
770,"02/05/15 6:40",20.79,22.89,0,450,0.003469731,0
5338,"02/08/15 10:47",19.245,30.525,19.75,428.25,0.004209794,0
15724,"02/16/15 21:08",20.39,30.16666667,0,730.3333333,0.004468464,0
16525,"02/17/15 10:28",21.29,31.29,428.3333333,978.6666667,0.004902218,1
1966,"02/03/15 20:44",21.2,26.79,0,684.3333333,0.004169208,0
4713,"02/08/15 0:23",19.6,29.5,0,439.5,0.004158961,0
8691,"02/11/15 23:55",20.56666667,27.09333333,0,501.3333333,0.004054539,0
5418,"02/08/15 12:08",19.29,30.7,81,431.3333333,0.00424606,0
3599,"02/07/15 5:49",19.79,19.29,0,443,0.002745599,0
8722,"02/12/15 0:26",20.55,26.79,0,504,0.004004707,0
14203,"02/15/15 19:46",20.39,32.59,0,674.5,0.00483021,0
17001,"02/17/15 18:24",21.89,34.29,0,1531,0.005579148,0
17114,"02/17/15 20:18",21,34.09,0,1486.5,0.005249544,0
11791,"02/14/15 3:35",19.7,36.5,0,503,0.005186391,0
9183,"02/12/15 8:06",20.5,22.1,14,817,0.003289685,0
2338,"02/06/15 8:48",20.865,19.7675,433,636.5,0.003008055,1
1567,"02/05/15 19:57",21.15,19.55,0,497,0.003027626,0
955,"02/03/15 3:53",20.39,22.39,0,433,0.003310408,0
2484,"02/06/15 11:13",21.73,20.56666667,462.3333333,830.6666667,0.003301723,1
6998,"02/09/15 14:28",21.625,34.77,476.5,1423.75,0.005566254,1
14907,"02/16/15 7:31",20.39,24.55,0,805.5,0.003631633,0
3575,"02/07/15 5:25",19.79,19.29,0,446,0.002745599,0
6269,"02/09/15 2:19",19.39,26.89,0,471,0.003739306,0
4132,"02/07/15 14:42",22.29,17.7,100,442.75,0.002938539,0
4443,"02/07/15 19:53",20,24.89,0,434,0.003593959,0
11773,"02/14/15 3:16",19.79,36.4,0,502.5,0.005201278,0
10044,"02/12/15 22:27",21,26.945,0,565,0.004141953,0
6904,"02/09/15 12:53",21.5,33.59,496.5,1316.25,0.005334397,1
1284,"02/03/15 9:23",21.2,26.1,460,829.75,0.004061126,1
12299,"02/14/15 12:03",20.9175,34.7,93,510.5,0.005317013,0
1885,"02/03/15 19:24",21.5,28.23,0,859.6666667,0.004477053,0
11610,"02/14/15 0:34",20,34.2,0,507,0.004948961,0
14335,"02/15/15 21:59",20.29,31.29,0,713,0.004607333,0
8134,"02/10/15 9:23",21,35.85,433,756.25,0.005522974,1
17161,"02/17/15 21:04",21,33.545,0,1520,0.005164922,0
9134,"02/12/15 7:18",20.5,23.19666667,0,741,0.003453836,0
5672,"02/08/15 16:21",19.7,26.79,31,418,0.003798244,0
3294,"02/07/15 0:43",20,18.7,0,436,0.002696288,0
11433,"02/13/15 21:36",20.29,31.2,0,510.5,0.004593983,0
8539,"02/11/15 21:23",20.79,29.05,0,493,0.004410101,0
6402,"02/09/15 4:32",19.29,26.79,0,466,0.003702057,0
14858,"02/16/15 6:42",20.39,25,0,810.5,0.003698596,0
1473,"02/05/15 18:23",21.7,23.6,0,755,0.003784667,0
1682,"02/03/15 16:01",22.89,30.83,442,1388.6,0.005328589,1
15710,"02/16/15 20:54",20.39,30.29,0,732,0.004486865,0
12067,"02/14/15 8:10",19.745,37.245,0,505,0.005308084,0
1476,"02/05/15 18:26",21.6,23.5,0,748.5,0.003745416,0
13300,"02/15/15 4:44",20.1,32.4,0,563,0.004715857,0
15352,"02/16/15 14:55",21.675,29,454,914.5,0.004649967,1
11967,"02/14/15 6:30",19.5,39.29,0,505,0.005516785,0
16063,"02/17/15 2:47",19.945,30.39,0,707,0.004378683,0
150,"02/04/15 20:19",21.7,26.89,0,530,0.004315936,0
17826,"02/18/15 8:10",20.7,27.2,0,1434.5,0.004104422,0
15374,"02/16/15 15:17",21.79,28.7,439,858,0.004634208,1
449,"02/05/15 1:19",21.2,25.2,0,446,0.003920204,0
3204,"02/06/15 23:13",19.89,18.79,0,441,0.002690836,0
5054,"02/08/15 6:04",19.2,31.6,0,432,0.004346797,0
4889,"02/08/15 3:19",19.39,31.2,0,433,0.004342836,0
15631,"02/16/15 19:34",20.6,30.5,0,764,0.004577563,0
2270,"02/04/15 1:49",20.7,25.1,0,510,0.003785608,0
17005,"02/17/15 18:29",21.89,34.29,0,1530.666667,0.005579148,0
693,"02/05/15 5:23",20.89,23.5,0,444,0.003584847,0
1497,"02/03/15 12:55",23,26.2,651.6666667,1006.166667,0.004552979,1
1754,"02/05/15 23:04",20.5,21.29,0,442.5,0.003168499,0
347,"02/04/15 23:37",21.2,25.34,0,464.5,0.003942121,0
2297,"02/04/15 2:16",20.675,25.175,0,503.25,0.003791109,0
14388,"02/15/15 22:52",20.29,30.6,0,723,0.004504998,0
6602,"02/09/15 7:52",19.445,26.445,0,468.5,0.003689739,0
12566,"02/14/15 16:30",20.1,35.79,25,516,0.005213411,0
5991,"02/08/15 21:40",19.5,27.6,0,449.5,0.00386517,0
1564,"02/05/15 19:53",21.2,19.6,0,496,0.003044783,0
11567,"02/13/15 23:51",20,33.5,0,506,0.004846877,0
3620,"02/07/15 6:10",19.7,19.39,0,439.5,0.002744454,0
2782,"02/04/15 10:21",24.05,26.34,774.5,1182,0.004878973,1
17064,"02/17/15 19:27",21.2,34.29,0,1468,0.005346433,0
1150,"02/03/15 7:08",20.2,22.79,0,436.5,0.003330319,0
9282,"02/12/15 9:46",22.772,25.29,1380,1202.5,0.00433303,1
10844,"02/13/15 11:48",23.89,25.2,804.5,676,0.004621251,1
16661,"02/17/15 12:45",21.7,32.79,464,1159.5,0.00527093,1
7840,"02/10/15 4:30",20.2,33,0,444,0.004833908,0
965,"02/05/15 9:55",22.1,26.315,454,1037,0.004328132,1
16280,"02/17/15 6:23",20.39,30.39,0,749,0.004501785,0
4877,"02/08/15 3:07",19.39,31.1,0,439,0.00432882,0
1263,"02/05/15 14:53",22.39,28.29333333,536.3333333,1049.666667,0.004739519,1
6137,"02/09/15 0:07",19.5,27.1,0,460,0.003794721,0
15384,"02/16/15 15:28",21.7,28.865,454,870.5,0.004635292,1
6520,"02/09/15 6:29",19.39,26.29,0,464,0.00365538,0
16786,"02/17/15 14:50",22.1,34.3975,454,1337.5,0.00566961,1
14045,"02/15/15 17:09",20.79,32.045,24,686,0.004868333,0
345,"02/04/15 23:35",21.2,25.34,0,465.5,0.003942121,0
12772,"02/14/15 19:56",19.89,35.4,0,512.5,0.005088944,0
8632,"02/11/15 22:56",20.55,28.04,0,493.5,0.004192823,0
4534,"02/07/15 21:23",19.89,26.7,0,438.75,0.003830569,0
7194,"02/09/15 17:44",22.1,38.29,433,1917.5,0.006317712,1
17297,"02/17/15 23:21",20.89,30.445,0,1189.5,0.004652207,0
10255,"02/13/15 1:59",21.03333333,24.39333333,0,585.3333333,0.003755083,0
11769,"02/14/15 3:13",19.79,36.4,0,502,0.005201278,0
